Mar 23, 2016|196.60|196.90|197.60|195.30|13.36M|-0.46%
Mar 28, 2016|188.30|195.80|198.25|187.65|19.76M|-4.22%
Mar 29, 2016|189.50|188.50|191.25|186.65|16.80M|0.64%
Mar 30, 2016|197.55|192.25|198.30|190.50|20.71M|4.25%
Mar 31, 2016|194.25|197.85|198.75|192.35|30.13M|-1.67%
Apr 01, 2016|195.65|193.70|197.25|192.00|21.75M|0.72%
Apr 04, 2016|194.70|197.30|197.45|192.55|15.73M|-0.49%
Apr 05, 2016|184.35|193.90|194.55|183.30|36.64M|-5.32%
Apr 06, 2016|183.85|185.00|185.50|182.20|16.35M|-0.27%
Apr 07, 2016|181.95|183.80|185.65|181.00|19.43M|-1.03%
Apr 08, 2016|183.10|181.65|183.95|180.20|15.81M|0.63%
Apr 11, 2016|188.25|183.85|188.90|182.00|18.99M|2.81%
Apr 12, 2016|187.80|188.50|190.25|186.30|14.56M|-0.24%
Apr 13, 2016|191.90|191.55|193.80|190.80|17.57M|2.18%
Apr 18, 2016|186.75|191.45|191.50|185.60|13.99M|-2.68%
Apr 20, 2016|187.30|188.35|188.65|184.10|20.16M|0.29%
Apr 21, 2016|194.35|190.50|197.40|190.00|31.01M|3.76%
Apr 22, 2016|200.15|193.60|201.50|191.55|34.05M|2.98%
Apr 25, 2016|197.05|200.95|202.55|195.80|23.84M|-1.55%
Apr 26, 2016|200.95|195.95|201.40|194.55|21.81M|1.98%
Apr 27, 2016|196.15|200.90|200.90|195.50|22.80M|-2.39%
Apr 28, 2016|192.05|196.75|198.20|191.20|24.56M|-2.09%
Apr 29, 2016|189.00|191.90|194.00|186.45|21.02M|-1.59%
May 02, 2016|186.00|187.60|188.45|185.50|14.47M|-1.59%
May 03, 2016|184.05|187.00|189.35|183.65|16.25M|-1.05%
May 04, 2016|179.95|183.50|184.40|179.15|17.83M|-2.23%
May 05, 2016|180.35|180.25|182.70|178.50|17.74M|0.22%
May 06, 2016|184.35|180.95|184.95|180.10|18.34M|2.22%
May 09, 2016|188.70|186.50|189.40|185.05|13.86M|2.36%
May 10, 2016|189.50|187.60|190.30|186.70|13.85M|0.42%
May 11, 2016|185.00|185.40|188.50|184.10|18.13M|-2.37%
May 12, 2016|188.50|187.10|189.50|185.40|17.40M|1.89%
May 13, 2016|184.85|187.95|187.95|184.30|15.55M|-1.94%
May 16, 2016|176.80|185.00|185.00|175.15|30.94M|-4.35%
May 17, 2016|176.85|178.50|178.60|175.25|22.18M|0.03%
May 18, 2016|179.95|176.90|180.45|173.55|25.35M|1.75%
May 19, 2016|172.70|181.00|181.00|171.90|25.48M|-4.03%
May 20, 2016|171.35|173.50|174.70|170.55|16.72M|-0.78%
May 23, 2016|168.40|172.30|172.70|168.20|16.19M|-1.72%
May 24, 2016|169.50|168.80|170.40|166.40|14.82M|0.65%
May 25, 2016|175.10|171.50|175.80|171.45|18.90M|3.30%
May 26, 2016|184.15|175.10|185.50|173.50|30.70M|5.17%
May 27, 2016|195.90|184.00|202.40|181.50|85.59M|6.38%
May 30, 2016|198.85|200.20|203.90|194.60|46.08M|1.51%
May 31, 2016|204.95|198.80|205.70|196.20|39.46M|3.07%
Jun 01, 2016|198.25|205.95|208.30|196.60|41.87M|-3.27%
Jun 02, 2016|200.55|197.85|202.30|195.55|23.50M|1.16%
Jun 03, 2016|196.60|201.00|202.15|195.40|24.57M|-1.97%
Jun 06, 2016|198.90|197.45|202.60|197.10|23.62M|1.17%
Jun 07, 2016|210.15|200.45|211.15|200.15|66.06M|5.66%
Jun 08, 2016|210.70|210.15|211.90|207.55|35.16M|0.26%
Jun 09, 2016|209.95|210.00|212.80|208.30|27.86M|-0.36%
Jun 10, 2016|205.95|209.35|211.50|205.30|25.60M|-1.91%
Jun 13, 2016|201.80|201.50|202.60|200.20|21.19M|-2.02%
Jun 14, 2016|207.70|204.35|208.60|203.80|23.92M|2.92%
Jun 15, 2016|216.05|209.75|217.55|208.55|48.36M|4.02%
Jun 16, 2016|216.00|216.00|218.50|213.05|48.12M|-0.02%
Jun 17, 2016|213.45|216.75|217.50|211.60|26.49M|-1.18%
Jun 20, 2016|215.90|208.00|216.70|207.90|32.63M|1.15%
Jun 21, 2016|214.00|215.00|217.50|213.15|18.96M|-0.88%
Jun 22, 2016|212.90|214.00|215.25|211.45|16.40M|-0.51%
Jun 23, 2016|217.55|213.00|218.00|212.75|20.67M|2.18%
Jun 24, 2016|211.25|205.90|212.35|202.50|47.22M|-2.90%
Jun 27, 2016|217.15|210.80|218.85|210.55|29.02M|2.79%
Jun 28, 2016|215.90|216.75|218.65|215.40|21.78M|-0.58%
Jun 29, 2016|217.20|217.90|218.80|216.10|18.02M|0.60%
Jun 30, 2016|218.80|220.00|221.90|217.90|30.60M|0.74%
Jul 01, 2016|219.60|220.80|221.00|218.90|15.35M|0.37%
Jul 04, 2016|223.00|222.35|224.35|222.00|16.53M|1.55%
Jul 05, 2016|223.50|223.25|225.15|221.55|15.36M|0.22%
Jul 07, 2016|220.05|223.90|224.60|219.35|12.92M|-1.54%
Jul 08, 2016|218.30|220.15|220.85|216.50|16.02M|-0.80%
Jul 11, 2016|224.70|223.60|225.45|222.00|15.83M|2.93%
Jul 12, 2016|226.70|225.00|227.20|224.15|19.37M|0.89%
Jul 13, 2016|227.70|227.00|228.50|223.95|18.38M|0.44%
Jul 14, 2016|232.00|227.00|232.85|226.00|21.21M|1.89%
Jul 15, 2016|231.50|232.90|234.40|230.80|15.07M|-0.22%
Jul 18, 2016|228.75|232.40|233.85|228.20|11.82M|-1.19%
Jul 19, 2016|229.60|230.00|232.15|227.00|19.77M|0.37%
Jul 20, 2016|231.15|230.65|232.75|229.20|18.05M|0.68%
Jul 21, 2016|225.65|231.65|232.10|224.40|13.31M|-2.38%
Jul 22, 2016|223.50|225.40|225.90|222.10|12.34M|-0.95%
Jul 25, 2016|229.90|223.00|231.00|222.70|18.43M|2.86%
Jul 26, 2016|226.70|230.00|232.20|225.90|14.16M|-1.39%
Jul 27, 2016|229.25|227.75|231.00|226.80|17.63M|1.12%
Jul 28, 2016|231.00|230.15|235.15|229.30|26.84M|0.76%
Jul 29, 2016|229.40|230.00|232.70|228.40|15.58M|-0.69%
Aug 01, 2016|227.30|230.80|232.65|225.30|16.07M|-0.92%
Aug 02, 2016|228.05|229.30|230.90|227.30|16.15M|0.33%
Aug 03, 2016|226.65|228.50|230.50|225.80|14.84M|-0.61%
Aug 04, 2016|225.65|228.45|228.70|223.20|17.81M|-0.44%
Aug 05, 2016|232.75|227.35|233.90|226.90|21.26M|3.15%
Aug 08, 2016|233.25|233.95|235.90|231.70|16.97M|0.21%
Aug 09, 2016|235.15|234.25|238.00|232.65|19.85M|0.81%
Aug 10, 2016|231.50|236.75|236.90|231.05|16.28M|-1.55%
Aug 11, 2016|227.15|231.50|231.60|226.10|16.67M|-1.88%
Aug 12, 2016|243.30|227.00|247.95|224.40|86.62M|7.11%
Aug 16, 2016|246.75|245.25|247.90|242.65|27.71M|1.42%
Aug 17, 2016|246.25|246.45|249.80|244.30|18.29M|-0.20%
Aug 18, 2016|248.40|246.90|250.40|246.55|14.31M|0.87%
Aug 19, 2016|258.50|255.00|260.00|253.50|39.82M|4.07%
Aug 22, 2016|254.80|259.80|260.40|254.00|19.77M|-1.43%
Aug 23, 2016|254.75|254.90|255.80|251.00|17.58M|-0.02%
Aug 24, 2016|254.40|254.95|256.20|253.50|11.56M|-0.14%
Aug 25, 2016|250.15|254.90|255.55|248.60|21.23M|-1.67%
Aug 26, 2016|246.60|250.30|250.70|245.85|16.53M|-1.42%
Aug 29, 2016|249.05|245.85|249.85|244.25|11.79M|0.99%
Aug 30, 2016|252.25|250.15|252.90|249.80|15.32M|1.28%
Aug 31, 2016|252.50|253.25|255.80|251.20|15.60M|0.10%
Sep 01, 2016|252.00|251.95|254.85|251.15|12.18M|-0.20%
Sep 02, 2016|254.60|252.00|255.20|251.65|11.38M|1.03%
Sep 06, 2016|260.10|257.20|261.50|256.00|16.62M|2.16%
Sep 07, 2016|266.80|262.90|270.30|260.40|30.86M|2.58%
Sep 08, 2016|268.35|268.00|271.60|266.90|14.34M|0.58%
Sep 09, 2016|264.10|268.40|268.40|263.35|11.46M|-1.58%
Sep 12, 2016|252.75|257.50|258.75|251.80|18.99M|-4.30%
Sep 14, 2016|257.55|255.00|258.00|253.00|12.75M|1.90%
Sep 15, 2016|256.00|258.35|258.35|254.20|7.78M|-0.60%
Sep 16, 2016|254.30|257.95|262.00|253.40|18.01M|-0.66%
Sep 19, 2016|255.65|256.00|258.30|255.20|11.43M|0.53%
Sep 20, 2016|254.45|256.40|256.40|253.65|9.91M|-0.47%
Sep 21, 2016|251.15|254.50|256.25|250.65|12.82M|-1.30%
Sep 22, 2016|257.90|257.90|258.45|255.10|20.80M|2.69%
Sep 23, 2016|254.55|258.80|258.80|253.80|12.73M|-1.30%
Sep 26, 2016|251.65|253.95|254.45|250.65|8.80M|-1.14%
Sep 27, 2016|249.00|253.15|253.90|248.30|11.35M|-1.05%
Sep 28, 2016|253.75|250.00|255.80|248.05|17.28M|1.91%
Sep 29, 2016|247.25|255.00|256.75|243.50|27.87M|-2.56%
Sep 30, 2016|251.25|246.85|252.50|245.80|14.83M|1.62%
Oct 03, 2016|255.30|253.00|256.65|252.65|9.31M|1.61%
Oct 04, 2016|259.75|255.80|262.00|253.80|21.53M|1.74%
Oct 05, 2016|260.85|262.00|264.90|259.55|20.87M|0.42%
Oct 06, 2016|256.80|261.35|262.00|255.65|11.08M|-1.55%
Oct 07, 2016|258.70|257.25|259.90|255.25|11.93M|0.74%
Oct 10, 2016|256.60|259.35|260.30|256.05|9.40M|-0.81%
Oct 13, 2016|249.65|254.95|255.35|245.85|18.05M|-2.71%
Oct 14, 2016|252.10|251.00|253.55|249.10|12.13M|0.98%
Oct 17, 2016|253.20|253.75|256.45|252.00|16.87M|0.44%
Oct 18, 2016|256.90|254.90|257.70|253.80|20.22M|1.46%
Oct 19, 2016|255.40|258.00|258.00|254.85|9.55M|-0.58%
Oct 20, 2016|260.20|255.70|260.90|255.30|14.18M|1.88%
Oct 21, 2016|258.50|259.75|259.75|256.10|8.83M|-0.65%
Oct 24, 2016|262.95|259.30|264.90|259.30|14.48M|1.72%
Oct 25, 2016|261.45|264.00|264.55|260.75|9.08M|-0.57%
Oct 26, 2016|258.75|260.40|264.85|256.80|15.02M|-1.03%
Oct 27, 2016|255.40|258.00|258.10|254.30|10.94M|-1.29%
Oct 28, 2016|258.00|255.90|258.80|254.00|11.43M|1.02%
Oct 30, 2016|257.00|259.40|259.40|256.80|2.10M|-0.39%
Nov 01, 2016|258.95|257.00|260.90|256.50|10.00M|0.76%
Nov 02, 2016|251.05|254.10|256.00|250.55|13.72M|-3.05%
Nov 03, 2016|245.65|251.15|252.80|244.85|12.90M|-2.15%
Nov 04, 2016|242.85|246.25|247.40|240.30|12.66M|-1.14%
Nov 07, 2016|252.70|248.00|253.90|245.50|11.22M|4.06%
Nov 08, 2016|252.65|253.70|254.10|248.65|9.37M|-0.02%
Nov 09, 2016|260.00|235.00|261.05|235.00|31.76M|2.91%
Nov 10, 2016|281.30|267.00|284.20|265.25|50.23M|8.19%
Nov 11, 2016|273.00|278.75|288.80|270.50|57.94M|-2.95%
Nov 15, 2016|278.20|275.15|283.45|270.70|48.66M|1.90%
Nov 16, 2016|277.20|284.00|284.80|276.15|27.53M|-0.36%
Nov 17, 2016|277.45|278.00|282.20|275.60|19.50M|0.09%
Nov 18, 2016|275.80|278.15|280.00|274.85|13.39M|-0.59%
Nov 21, 2016|257.35|277.15|277.60|255.85|26.00M|-6.69%
Nov 22, 2016|257.35|260.80|262.65|251.15|25.63M|0.00%
Nov 23, 2016|258.65|259.80|260.35|254.75|16.19M|0.51%
Nov 24, 2016|261.75|257.80|263.00|254.55|28.93M|1.20%
Nov 25, 2016|260.95|263.50|264.50|258.35|19.30M|-0.31%
Nov 28, 2016|253.55|253.45|257.75|248.00|22.32M|-2.84%
Nov 29, 2016|252.70|254.25|256.50|252.00|12.66M|-0.34%
Nov 30, 2016|258.35|254.00|260.15|252.70|16.50M|2.24%
Dec 01, 2016|255.65|259.65|261.00|254.65|12.99M|-1.05%
Dec 02, 2016|254.10|253.95|261.40|253.00|21.14M|-0.61%
Dec 05, 2016|256.90|254.40|257.80|253.20|8.41M|1.10%
Dec 06, 2016|259.10|258.50|260.15|256.35|10.05M|0.86%
Dec 07, 2016|255.60|260.35|262.75|251.65|22.19M|-1.35%
Dec 08, 2016|259.90|258.45|260.50|258.05|9.05M|1.68%
Dec 09, 2016|266.65|260.80|267.20|258.80|16.00M|2.60%
Dec 12, 2016|263.65|268.90|269.35|262.30|14.30M|-1.13%
Dec 13, 2016|266.15|264.90|266.75|261.55|9.08M|0.95%
Dec 14, 2016|262.90|266.00|266.25|262.30|8.67M|-1.22%
Dec 15, 2016|265.40|259.90|267.50|259.00|12.27M|0.95%
Dec 16, 2016|264.75|266.35|266.35|263.05|11.02M|-0.24%
Dec 19, 2016|261.35|263.35|264.50|260.85|8.37M|-1.28%
Dec 20, 2016|254.55|261.85|262.90|253.25|12.77M|-2.60%
Dec 21, 2016|255.35|256.10|258.00|254.10|8.78M|0.31%
Dec 22, 2016|249.80|254.25|254.25|248.35|12.98M|-2.17%
Dec 23, 2016|249.15|249.75|251.80|247.80|10.56M|-0.26%
Dec 26, 2016|244.20|248.00|248.30|243.60|8.59M|-1.99%
Dec 27, 2016|248.75|244.60|249.95|243.10|8.76M|1.86%
Dec 28, 2016|247.75|249.25|252.50|247.15|11.75M|-0.40%
Dec 29, 2016|247.65|247.65|248.85|245.50|10.66M|-0.04%
Dec 30, 2016|250.20|247.75|252.30|247.25|10.54M|1.03%
Jan 02, 2017|243.60|252.50|253.65|242.60|25.99M|-2.64%
Jan 03, 2017|244.90|244.00|246.40|241.10|15.96M|0.53%
Jan 04, 2017|242.90|245.80|246.40|242.20|11.23M|-0.82%
Jan 05, 2017|245.35|245.00|245.90|243.70|11.97M|1.01%
Jan 06, 2017|245.90|246.00|249.00|245.50|12.35M|0.29%
